similes,y,endpoint
O=C=NCCCCCCN=C=O,0.0,NR-AR
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,0.0,NR-AR
OCC1CCCO1,0.0,NR-AR
O=C(OC(=O)c1ccccc1)c1ccccc1,0.0,NR-AR
Oc1ccc(-c2ccc(O)cc2)cc1,0.0,NR-AR
CCOC(=O)C(C)O,0.0,NR-AR
Cc1cc(C)c(C)cc1C,0.0,NR-AR
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0,NR-AR
CN(C)C(=O)Nc1ccccc1,0.0,NR-AR
Nc1nc(N)nc(Cl)n1,0.0,NR-AR
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0.0,NR-AR
Nc1ccc(O)cc1,0.0,NR-AR
Nc1ccccc1O,0.0,NR-AR
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,0.0,NR-AR
Nc1nc2ccc([N+](=O)[O-])cc2s1,0.0,NR-AR
COC(=O)c1cc(Cl)ccc1[N+](=O)[O-],0.0,NR-AR
CCC1(CO)COCOC1,0.0,NR-AR
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,0.0,NR-AR
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,0.0,NR-AR
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0.0,NR-AR
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.0,NR-AR
Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0,NR-AR
OCCSCSCCO,0.0,NR-AR
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,NR-AR
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0,NR-AR
[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],0.0,NR-AR
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,NR-AR
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.0,NR-AR
C=C(C)C(=O)OCC1CO1,0.0,NR-AR
COc1ccc(C(=O)c2ccccc2O)c(O)c1,0.0,NR-AR
O=C(c1ccccc1O)c1ccccc1O,0.0,NR-AR
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.0,NR-AR
O=C(c1ccccc1)c1ccc(O)cc1O,0.0,NR-AR
O=C(Nc1ccccc1)Nc1cnns1,0.0,NR-AR
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1.0,NR-AR
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,NR-AR
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,NR-AR
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.0,NR-AR
Cc1cccc(C)c1NC(=O)C(C)N,0.0,NR-AR
C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O,0.0,NR-AR
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.0,NR-AR
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,0.0,NR-AR
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,1.0,NR-AR
O=P1(N(CCCl)CCCl)NC(OO)CCO1,0.0,NR-AR
CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,0.0,NR-AR
CC(=O)[O-].[Na+],0.0,NR-AR
CC(=O)[O-].[K+],0.0,NR-AR
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,0.0,NR-AR
C=C1CCC2CC1C2(C)C,0.0,NR-AR
O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,0.0,NR-AR
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.0,NR-AR
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0,NR-AR
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1.0,NR-AR
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,0.0,NR-AR
O=C(Cl)C(Cl)Cl,0.0,NR-AR
Nc1ccc(Cl)cc1Cl,0.0,NR-AR
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.0,NR-AR
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.0,NR-AR
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.0,NR-AR
CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,NR-AR
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,NR-AR
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.0,NR-AR
C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,0.0,NR-AR
O=[PH](O)c1ccccc1,0.0,NR-AR
CN(C)CCC#N,0.0,NR-AR
CO[Si](CCCNCCN)(OC)OC,0.0,NR-AR
CC(C)=CCCC(C)=CC(=O)O,0.0,NR-AR
CCCCO[PH](=O)OCCCC,0.0,NR-AR
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,0.0,NR-AR
CCCCCCCCCCCCn1cc[n+](C)c1,0.0,NR-AR
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0,NR-AR
Cc1cccc(C)c1NC(=O)NC1=CCCN1C,0.0,NR-AR
[O-][n+]1cc[n+]([O-])c2ccccc21,0.0,NR-AR
N=C(N)NCC1COc2ccccc2O1,0.0,NR-AR
CCOC(=O)Cc1ccc(-c2ccccc2)cc1,0.0,NR-AR
O=C(O)CNC(=O)c1ccccc1I,0.0,NR-AR
CC(C)(C)C(=O)NCCCC(=O)O,0.0,NR-AR
Oc1ccc2c(c1)Cc1ccccc1-2,1.0,NR-AR
CCC(C)C(=O)OCCc1ccccc1,0.0,NR-AR
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0,NR-AR
C/C=C(\C)C(=O)OCC/C=C\CC,0.0,NR-AR
CC/C=C\CCOC(=O)CCCCC,0.0,NR-AR
Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,0.0,NR-AR
Cc1ccccc1C(N)=O,0.0,NR-AR
CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0.0,NR-AR
COC(=O)c1ccccc1N,0.0,NR-AR
CNc1ccc(O)cc1.CNc1ccc(O)cc1,0.0,NR-AR
CC1=CC[C@@H]2C[C@H]1C2(C)C,0.0,NR-AR
COc1c2ccoc2cc2oc(=O)ccc12,0.0,NR-AR
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,0.0,NR-AR
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1,0.0,NR-AR
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0.0,NR-AR
CN[C@]1(c2ccccc2Cl)CCCCC1=O,0.0,NR-AR
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.0,NR-AR
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,1.0,NR-AR
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.0,NR-AR
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1.0,NR-AR
O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0.0,NR-AR
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,0.0,NR-AR
CCCCCCCCCCCCN(CCO)CCO,0.0,NR-AR
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,0.0,NR-AR
OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0.0,NR-AR
O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,0.0,NR-AR
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.0,NR-AR
CC(CO)Oc1ccccc1,0.0,NR-AR
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0.0,NR-AR
CC(CCO)CC(C)(C)C,0.0,NR-AR
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.0,NR-AR
N=C(Nc1ccccc1)Nc1ccccc1,0.0,NR-AR
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0.0,NR-AR
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.0,NR-AR
OCCN1CCOCC1,0.0,NR-AR
CCSC(=O)N(CC)CC,0.0,NR-AR
CCCCc1c(C)nc(NCC)nc1O,0.0,NR-AR
CCCCC(CC)COCCO,0.0,NR-AR
COCCCOCCCOC,0.0,NR-AR
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,1.0,NR-AR
CCCc1ccc(OC)cc1,0.0,NR-AR
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],0.0,NR-AR
O=C(CBr)c1ccc(O)cc1,0.0,NR-AR
O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1,0.0,NR-AR
CCOc1ccc(/N=C(\C)Nc2ccc(OCC)cc2)cc1,0.0,NR-AR
c1ccc2c(c1)Sc1ccccc1N2C[C@@H]1CN2CCC1CC2,0.0,NR-AR
CCCCCCCCCC(=O)N[O-],0.0,NR-AR
ClCCBr,0.0,NR-AR
O=C(O)c1cccc(Cl)c1,0.0,NR-AR
O=C(O)c1ccccc1Cl,0.0,NR-AR
O=C(O)c1ccc(Cl)cc1,0.0,NR-AR
FC(F)(F)c1cccc(Cl)c1,0.0,NR-AR
C1COCCO1,0.0,NR-AR
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0.0,NR-AR
COC(=O)C(C)(C)C,0.0,NR-AR
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],0.0,NR-AR
CC(Br)C(=O)O,0.0,NR-AR
Brc1ccc(Oc2ccccc2)cc1,0.0,NR-AR
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.0,NR-AR
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0,NR-AR
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.0,NR-AR
CCCCCCCCCCC(=O)O,0.0,NR-AR
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0,NR-AR
COc1nc(NC(C)C)nc(NC(C)C)n1,0.0,NR-AR
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,NR-AR
CC(=O)CCc1ccccc1,0.0,NR-AR
Cc1ccc(N)cc1C,0.0,NR-AR
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,0.0,NR-AR
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,0.0,NR-AR
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.0,NR-AR
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.0,NR-AR
S=C([S-])NCCNC(=S)[S-].[Mn+2],0.0,NR-AR
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.0,NR-AR
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.0,NR-AR
Cc1ccccc1S(=O)(=O)[O-],0.0,NR-AR
CC(=O)O[AlH3](O)OC(C)=O,0.0,NR-AR
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.0,NR-AR
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,NR-AR
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.0,NR-AR
OC[C@@H](O)C(O)[C@H](O)CO,0.0,NR-AR
Oc1ccc(Cl)c2cccnc12,0.0,NR-AR
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,0.0,NR-AR
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,0.0,NR-AR
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.0,NR-AR
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0.0,NR-AR
O=C1CCCCCN1,0.0,NR-AR
CNC(=O)Oc1cccc2ccccc12,0.0,NR-AR
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0.0,NR-AR
NC(=O)NNc1ccccc1,0.0,NR-AR
NNC(N)=O,0.0,NR-AR
CNC(=O)Oc1cccc2c1OC(C)(C)C2,0.0,NR-AR
c1ccc2c(c1)[nH]c1ccccc12,0.0,NR-AR
N#CC(c1ccccc1)c1ccccc1,0.0,NR-AR
COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,0.0,NR-AR
O=C(CC(=O)C(F)(F)F)c1ccccc1,0.0,NR-AR
O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,0.0,NR-AR
CCn1cc[n+](C)c1C.F[B-](F)(F)F,0.0,NR-AR
OCCCCCCCCCCCCBr,0.0,NR-AR
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,1.0,NR-AR
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0,NR-AR
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,0.0,NR-AR
Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,0.0,NR-AR
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,NR-AR
CN/C(=N\c1ccc(C2=NNC(=O)CC2C)cc1)NC#N,0.0,NR-AR
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.0,NR-AR
CC(COCCO)OCCO,0.0,NR-AR
CCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,0.0,NR-AR
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,0.0,NR-AR
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,0.0,NR-AR
Oc1cc2ccccc2c2ccccc12,0.0,NR-AR
O=Nc1ccc(O)cc1,0.0,NR-AR
O=[N+]([O-])c1cc(I)c(O)c(I)c1,0.0,NR-AR
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.0,NR-AR
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1,0.0,NR-AR
O=C(OCCc1ccccc1)c1ccccc1,0.0,NR-AR
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0.0,NR-AR
Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0,NR-AR
OCC#CCO,0.0,NR-AR
CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,0.0,NR-AR
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0,NR-AR
O=C(O)C(Br)CBr,0.0,NR-AR
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0.0,NR-AR
N#CSCSc1nc2ccccc2s1,0.0,NR-AR
C=CC(=O)NC(C)(C)CS(=O)(=O)[O-],0.0,NR-AR
Clc1ccc(C(Cl)(Cl)Cl)cc1,0.0,NR-AR
CCCCCCCCS(=O)(=O)[O-],0.0,NR-AR
Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1,0.0,NR-AR
CCc1cccc(C)c1N,0.0,NR-AR
O=C([O-])CS,0.0,NR-AR
CC(C)CCCCCOC(=O)CS,0.0,NR-AR
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,0.0,NR-AR
CCC(O)OCC(C)OC(O)CC,0.0,NR-AR
COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC,0.0,NR-AR
C=CC(=O)OCCC(=O)O,0.0,NR-AR
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0.0,NR-AR
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,NR-AR
CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,0.0,NR-AR
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.0,NR-AR
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0.0,NR-AR
C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-].C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-],0.0,NR-AR
CC(C)NCC(O)c1ccc2ccccc2c1,0.0,NR-AR
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.0,NR-AR
Nc1ccc2cc3ccc(N)cc3nc2c1,0.0,NR-AR
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.0,NR-AR
CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Zn+2],0.0,NR-AR
CC(=O)/C=C/C1C(C)=CCC(C)C1(C)C,0.0,NR-AR
CCCCCCCCCCCC(=O)OCC,0.0,NR-AR
CCCCOC(=O)C(C)CC,0.0,NR-AR
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.0,NR-AR
Nc1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,0.0,NR-AR
Cc1cc(Cl)c(C)cc1Cl,0.0,NR-AR
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,0.0,NR-AR
O=S(=O)(O)c1cc(O)c2ccc(Nc3ccccc3)cc2c1,0.0,NR-AR
C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,0.0,NR-AR
CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=O)C1,0.0,NR-AR
CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1,0.0,NR-AR
OCC1(CO)COCOC1,0.0,NR-AR
O=S(=O)(O)c1ccc2ccccc2c1,0.0,NR-AR
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,0.0,NR-AR
CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1,0.0,NR-AR
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,0.0,NR-AR
Clc1ccc(Cl)c(Cl)c1Cl,0.0,NR-AR
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0.0,NR-AR
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0,NR-AR
CCC1(CC)C(=O)NC(=O)NC1=O,0.0,NR-AR
C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,NR-AR
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,0.0,NR-AR
O=C(O)c1ccc(C(=O)O)cc1,0.0,NR-AR
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,0.0,NR-AR
BrC(Br)C(Br)Br,0.0,NR-AR
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,0.0,NR-AR
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1.0,NR-AR
C=CC(=C)CCC=C(C)C,0.0,NR-AR
Nc1ccc(N)c2ccccc12,0.0,NR-AR
CCCO,0.0,NR-AR
CNC(=O)OCC[N+](C)(C)C,0.0,NR-AR
c1ccc2cc(CC3=NCCN3)ccc2c1,0.0,NR-AR
CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,0.0,NR-AR
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,NR-AR
CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,0.0,NR-AR
COc1ccc(OC)c(C(O)C(C)N)c1,0.0,NR-AR
Nc1ccc(Cc2ccc(N)cc2)cc1,0.0,NR-AR
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,0.0,NR-AR
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0,NR-AR
CC(=O)OCc1ccco1,0.0,NR-AR
OCc1ccco1,0.0,NR-AR
O=C(c1ccc(O)cc1)c1ccc(O)cc1,0.0,NR-AR
CN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0.0,NR-AR
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0.0,NR-AR
c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.0,NR-AR
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],0.0,NR-AR
C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,0.0,NR-AR
CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1,0.0,NR-AR
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,NR-AR
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,0.0,NR-AR
COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,0.0,NR-AR
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.0,NR-AR
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)C[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,NR-AR
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,0.0,NR-AR
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,0.0,NR-AR
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.0,NR-AR
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.0,NR-AR
O=C([O-])c1ccccc1Nc1cc(Cl)ccc1C(=O)[O-],0.0,NR-AR
CCCCCCCCN(C)C,0.0,NR-AR
Oc1ccc2ccccc2c1,0.0,NR-AR
CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],0.0,NR-AR
CCC(C)CO,0.0,NR-AR
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0,NR-AR
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0.0,NR-AR
[O-]c1cc(Cl)c(Cl)cc1Cl,0.0,NR-AR
CCCCCC/C=C\CCCCCCCC(=O)O,0.0,NR-AR
C=C(C)[C@@H]1CC=C(C=O)CC1,0.0,NR-AR
COc1ccc(C(C)=O)cc1,0.0,NR-AR
COc1cc(Cl)ccc1Cl,0.0,NR-AR
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,0.0,NR-AR
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,0.0,NR-AR
C[C@@H](Cc1ccccc1)N(C)C,0.0,NR-AR
CCCCNCC(O)c1ccc(O)cc1,0.0,NR-AR
CC(Cc1ccccc1)NCc1ccccc1Cl,0.0,NR-AR
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,0.0,NR-AR
CCCCCCCCCCCSCC(=O)O,0.0,NR-AR
COC(CC(C)CCCC(C)(C)O)OC,0.0,NR-AR
Oc1ccc2c(c1)-c1ccccc1C2,0.0,NR-AR
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,0.0,NR-AR
CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,0.0,NR-AR
C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,0.0,NR-AR
O=C(O)CCCCC1CCSS1,0.0,NR-AR
C=CC(C)(O)CCC=C(C)C,0.0,NR-AR
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0.0,NR-AR
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0.0,NR-AR
